"","GEOID","Time.Period","County","Claims","Events","Comutting.Zone","Shoreline","cz"
"6049","48201232000","2010_2014","48201",2,0,"Houston",1,"32000"
"6050","48201232000","2015_2019","48201",88,1,"Houston",1,"32000"
"6051","48201232200","2010_2014","48201",2,0,"Houston",1,"32000"
"6052","48201232200","2015_2019","48201",67,2,"Houston",1,"32000"
"6053","48201240100","2010_2014","48201",0,0,"Houston",1,"32000"
"6054","48201240100","2015_2019","48201",201,2,"Houston",1,"32000"
"6055","48201240600","2010_2014","48201",1,0,"Houston",1,"32000"
"6056","48201240600","2015_2019","48201",34,1,"Houston",1,"32000"
"6057","48201250200","2010_2014","48201",1,0,"Houston",1,"32000"
"6058","48201250200","2015_2019","48201",31,0,"Houston",1,"32000"
"6059","48201554901","2010_2014","48201",1,0,"Houston",1,"32000"
"6060","48201554901","2015_2019","48201",31,0,"Houston",1,"32000"
"6061","48201554501","2010_2014","48201",4,0,"Houston",1,"32000"
"6062","48201554501","2015_2019","48201",293,2,"Houston",1,"32000"
"6063","48201554001","2010_2014","48201",1,0,"Houston",1,"32000"
"6064","48201554001","2015_2019","48201",75,1,"Houston",1,"32000"
"6065","48201554903","2010_2014","48201",0,0,"Houston",1,"32000"
"6066","48201554903","2015_2019","48201",8,0,"Houston",1,"32000"
"6067","48201534203","2010_2014","48201",0,0,"Houston",1,"32000"
"6068","48201534203","2015_2019","48201",21,0,"Houston",1,"32000"
"6069","48201522201","2010_2014","48201",6,0,"Houston",1,"32000"
"6070","48201522201","2015_2019","48201",114,2,"Houston",1,"32000"
"6071","48201522301","2010_2014","48201",1,0,"Houston",1,"32000"
"6072","48201522301","2015_2019","48201",107,1,"Houston",1,"32000"
"6073","48201522202","2010_2014","48201",1,0,"Houston",1,"32000"
"6074","48201522202","2015_2019","48201",18,0,"Houston",1,"32000"
"6075","48201522302","2010_2014","48201",1,0,"Houston",1,"32000"
"6076","48201522302","2015_2019","48201",81,2,"Houston",1,"32000"
"6077","48201520602","2010_2014","48201",1,0,"Houston",1,"32000"
"6078","48201520602","2015_2019","48201",4,0,"Houston",1,"32000"
"6079","48201511001","2010_2014","48201",2,0,"Houston",1,"32000"
"6080","48201511001","2015_2019","48201",20,0,"Houston",1,"32000"
"6081","48201511002","2010_2014","48201",2,0,"Houston",1,"32000"
"6082","48201511002","2015_2019","48201",74,1,"Houston",1,"32000"
"6083","48201520601","2010_2014","48201",0,0,"Houston",1,"32000"
"6084","48201520601","2015_2019","48201",24,0,"Houston",1,"32000"
"6085","48201511301","2010_2014","48201",0,0,"Houston",1,"32000"
"6086","48201511301","2015_2019","48201",25,0,"Houston",1,"32000"
"6087","48201233102","2010_2014","48201",0,0,"Houston",1,"32000"
"6088","48201233102","2015_2019","48201",40,0,"Houston",1,"32000"
"6089","48201233003","2010_2014","48201",2,0,"Houston",1,"32000"
"6090","48201233003","2015_2019","48201",8,0,"Houston",1,"32000"
"6091","48201233101","2010_2014","48201",4,0,"Houston",1,"32000"
"6092","48201233101","2015_2019","48201",15,0,"Houston",1,"32000"
"6093","48201232702","2010_2014","48201",4,0,"Houston",1,"32000"
"6094","48201232702","2015_2019","48201",122,1,"Houston",1,"32000"
"6095","48201232403","2010_2014","48201",0,0,"Houston",1,"32000"
"6096","48201232403","2015_2019","48201",30,1,"Houston",1,"32000"
"6097","48201232402","2010_2014","48201",1,0,"Houston",1,"32000"
"6098","48201232402","2015_2019","48201",15,0,"Houston",1,"32000"
"6099","48201433600","2010_2014","48201",0,0,"Houston",1,"32000"
"6100","48201433600","2015_2019","48201",0,0,"Houston",1,"32000"
"6101","48201440100","2010_2014","48201",25,0,"Houston",1,"32000"
"6102","48201440100","2015_2019","48201",94,2,"Houston",1,"32000"
"6103","48201450100","2010_2014","48201",1,0,"Houston",1,"32000"
"6104","48201450100","2015_2019","48201",17,0,"Houston",1,"32000"
"6105","48201450200","2010_2014","48201",8,0,"Houston",1,"32000"
"6106","48201450200","2015_2019","48201",167,2,"Houston",1,"32000"
"6107","48201450300","2010_2014","48201",2,0,"Houston",1,"32000"
"6108","48201450300","2015_2019","48201",58,1,"Houston",1,"32000"
"6109","48201450400","2010_2014","48201",1,0,"Houston",1,"32000"
"6110","48201450400","2015_2019","48201",128,1,"Houston",1,"32000"
"6111","48201450500","2010_2014","48201",15,0,"Houston",1,"32000"
"6112","48201450500","2015_2019","48201",442,2,"Houston",1,"32000"
"6113","48201253000","2010_2014","48201",1,0,"Houston",1,"32000"
"6114","48201253000","2015_2019","48201",128,1,"Houston",1,"32000"
"6115","48201253200","2010_2014","48201",1,0,"Houston",1,"32000"
"6116","48201253200","2015_2019","48201",449,1,"Houston",1,"32000"
"6117","48201253300","2010_2014","48201",4,0,"Houston",1,"32000"
"6118","48201253300","2015_2019","48201",62,1,"Houston",1,"32000"
"6119","48201253400","2010_2014","48201",0,0,"Houston",1,"32000"
"6120","48201253400","2015_2019","48201",1,0,"Houston",1,"32000"
"6121","48201253500","2010_2014","48201",1,0,"Houston",1,"32000"
"6122","48201253500","2015_2019","48201",141,1,"Houston",1,"32000"
"6123","48201553801","2010_2014","48201",1,0,"Houston",1,"32000"
"6124","48201553801","2015_2019","48201",9,0,"Houston",1,"32000"
"6125","48201553402","2010_2014","48201",0,0,"Houston",1,"32000"
"6126","48201553402","2015_2019","48201",32,0,"Houston",1,"32000"
"6127","48201553401","2010_2014","48201",2,0,"Houston",1,"32000"
"6128","48201553401","2015_2019","48201",175,1,"Houston",1,"32000"
"6129","48201552601","2010_2014","48201",0,0,"Houston",1,"32000"
"6130","48201552601","2015_2019","48201",15,0,"Houston",1,"32000"
"6131","48201552301","2010_2014","48201",16,0,"Houston",1,"32000"
"6132","48201552301","2015_2019","48201",392,2,"Houston",1,"32000"
"6133","48201550602","2010_2014","48201",0,0,"Houston",1,"32000"
"6134","48201550602","2015_2019","48201",5,0,"Houston",1,"32000"
"6135","48201511302","2010_2014","48201",0,0,"Houston",1,"32000"
"6136","48201511302","2015_2019","48201",9,0,"Houston",1,"32000"
"6137","48201455102","2010_2014","48201",1,0,"Houston",1,"32000"
"6138","48201455102","2015_2019","48201",7,0,"Houston",1,"32000"
"6139","48201542302","2010_2014","48201",0,0,"Houston",1,"32000"
"6140","48201542302","2015_2019","48201",79,1,"Houston",1,"32000"
"6141","48201541602","2010_2014","48201",1,0,"Houston",1,"32000"
"6142","48201541602","2015_2019","48201",70,1,"Houston",1,"32000"
"6143","48201541601","2010_2014","48201",2,0,"Houston",1,"32000"
"6144","48201541601","2015_2019","48201",29,0,"Houston",1,"32000"
"6145","48201454502","2010_2014","48201",2,0,"Houston",1,"32000"
"6146","48201454502","2015_2019","48201",77,1,"Houston",1,"32000"
"6147","48201453502","2010_2014","48201",3,0,"Houston",1,"32000"
"6148","48201453502","2015_2019","48201",72,2,"Houston",1,"32000"
"6149","48201232401","2010_2014","48201",4,0,"Houston",1,"32000"
"6150","48201232401","2015_2019","48201",196,1,"Houston",1,"32000"
"6151","48201232302","2010_2014","48201",5,0,"Houston",1,"32000"
"6152","48201232302","2015_2019","48201",288,2,"Houston",1,"32000"
"6153","48201232301","2010_2014","48201",2,0,"Houston",1,"32000"
"6154","48201232301","2015_2019","48201",193,1,"Houston",1,"32000"
"6155","48201251901","2010_2014","48201",1,0,"Houston",1,"32000"
"6156","48201251901","2015_2019","48201",243,2,"Houston",1,"32000"
"6157","48201250402","2010_2014","48201",0,0,"Houston",1,"32000"
"6158","48201250402","2015_2019","48201",107,1,"Houston",1,"32000"
"6159","48201250302","2010_2014","48201",0,0,"Houston",1,"32000"
"6160","48201250302","2015_2019","48201",13,0,"Houston",1,"32000"
"6161","48201250301","2010_2014","48201",0,0,"Houston",1,"32000"
"6162","48201250301","2015_2019","48201",31,1,"Houston",1,"32000"
"6163","48201450600","2010_2014","48201",6,0,"Houston",1,"32000"
"6164","48201450600","2015_2019","48201",434,2,"Houston",1,"32000"
"6165","48201450700","2010_2014","48201",11,0,"Houston",1,"32000"
"6166","48201450700","2015_2019","48201",827,3,"Houston",1,"32000"
"6167","48201450900","2010_2014","48201",10,0,"Houston",1,"32000"
"6168","48201450900","2015_2019","48201",49,0,"Houston",1,"32000"
"6169","48201211000","2010_2014","48201",1,0,"Houston",1,"32000"
"6170","48201211000","2015_2019","48201",49,1,"Houston",1,"32000"
"6171","48201211100","2010_2014","48201",1,0,"Houston",1,"32000"
"6172","48201211100","2015_2019","48201",10,0,"Houston",1,"32000"
"6173","48201211200","2010_2014","48201",1,0,"Houston",1,"32000"
"6174","48201211200","2015_2019","48201",105,1,"Houston",1,"32000"
"6175","48201211300","2010_2014","48201",0,0,"Houston",1,"32000"
"6176","48201211300","2015_2019","48201",6,0,"Houston",1,"32000"
"6177","48201211400","2010_2014","48201",1,0,"Houston",1,"32000"
"6178","48201211400","2015_2019","48201",4,0,"Houston",1,"32000"
"6179","48201254200","2010_2014","48201",0,0,"Houston",1,"32000"
"6180","48201254200","2015_2019","48201",14,0,"Houston",1,"32000"
"6181","48201254400","2010_2014","48201",0,0,"Houston",1,"32000"
"6182","48201254400","2015_2019","48201",10,0,"Houston",1,"32000"
"6183","48201254500","2010_2014","48201",0,0,"Houston",1,"32000"
"6184","48201254500","2015_2019","48201",7,0,"Houston",1,"32000"
"6185","48201254600","2010_2014","48201",3,0,"Houston",1,"32000"
"6186","48201254600","2015_2019","48201",54,1,"Houston",1,"32000"
"6187","48201254700","2010_2014","48201",0,0,"Houston",1,"32000"
"6188","48201254700","2015_2019","48201",105,1,"Houston",1,"32000"
"6189","48201310100","2010_2014","48201",0,0,"Houston",1,"32000"
"6190","48201310100","2015_2019","48201",3,0,"Houston",1,"32000"
"6191","48201542301","2010_2014","48201",1,0,"Houston",1,"32000"
"6192","48201542301","2015_2019","48201",106,1,"Houston",1,"32000"
"6193","48201542101","2010_2014","48201",0,0,"Houston",1,"32000"
"6194","48201542101","2015_2019","48201",10,0,"Houston",1,"32000"
"6195","48201541001","2010_2014","48201",1,0,"Houston",1,"32000"
"6196","48201541001","2015_2019","48201",11,0,"Houston",1,"32000"
"6197","48201540901","2010_2014","48201",0,0,"Houston",1,"32000"
"6198","48201540901","2015_2019","48201",67,1,"Houston",1,"32000"
"6199","48201453501","2010_2014","48201",4,0,"Houston",1,"32000"
"6200","48201453501","2015_2019","48201",54,0,"Houston",1,"32000"
"6201","48201453601","2010_2014","48201",2,0,"Houston",1,"32000"
"6202","48201453601","2015_2019","48201",14,0,"Houston",1,"32000"
"6203","48201453403","2010_2014","48201",1,0,"Houston",1,"32000"
"6204","48201453403","2015_2019","48201",9,0,"Houston",1,"32000"
"6205","48201453602","2010_2014","48201",3,0,"Houston",1,"32000"
"6206","48201453602","2015_2019","48201",61,1,"Houston",1,"32000"
"6207","48201452802","2010_2014","48201",1,0,"Houston",1,"32000"
"6208","48201452802","2015_2019","48201",6,0,"Houston",1,"32000"
"6209","48201451902","2010_2014","48201",0,0,"Houston",1,"32000"
"6210","48201451902","2015_2019","48201",7,0,"Houston",1,"32000"
"6211","48201454302","2010_2014","48201",2,0,"Houston",1,"32000"
"6212","48201454302","2015_2019","48201",16,0,"Houston",1,"32000"
"6213","48201451002","2010_2014","48201",0,0,"Houston",1,"32000"
"6214","48201451002","2015_2019","48201",9,0,"Houston",1,"32000"
"6215","48201452202","2010_2014","48201",0,0,"Houston",1,"32000"
"6216","48201452202","2015_2019","48201",5,0,"Houston",1,"32000"
"6217","48201450801","2010_2014","48201",1,0,"Houston",1,"32000"
"6218","48201450801","2015_2019","48201",177,1,"Houston",1,"32000"
"6219","48201450802","2010_2014","48201",6,0,"Houston",1,"32000"
"6220","48201450802","2015_2019","48201",174,1,"Houston",1,"32000"
"6221","48201240902","2010_2014","48201",0,0,"Houston",1,"32000"
"6222","48201240902","2015_2019","48201",175,2,"Houston",1,"32000"
"6223","48201980100","2010_2014","48201",0,0,"Houston",1,"32000"
"6224","48201980100","2015_2019","48201",21,0,"Houston",1,"32000"
"6225","48201533802","2010_2014","48201",0,0,"Houston",1,"32000"
"6226","48201533802","2015_2019","48201",75,1,"Houston",1,"32000"
"6227","48201240502","2010_2014","48201",0,0,"Houston",1,"32000"
"6228","48201240502","2015_2019","48201",151,2,"Houston",1,"32000"
"6229","48201223002","2010_2014","48201",0,0,"Houston",1,"32000"
"6230","48201223002","2015_2019","48201",88,2,"Houston",1,"32000"
"6231","48201222502","2010_2014","48201",6,0,"Houston",1,"32000"
"6232","48201222502","2015_2019","48201",77,1,"Houston",1,"32000"
"6233","48201533801","2010_2014","48201",0,0,"Houston",1,"32000"
"6234","48201533801","2015_2019","48201",65,1,"Houston",1,"32000"
"6235","48201233703","2010_2014","48201",0,0,"Houston",1,"32000"
"6236","48201233703","2015_2019","48201",51,1,"Houston",1,"32000"
"6237","48201211500","2010_2014","48201",1,0,"Houston",1,"32000"
"6238","48201211500","2015_2019","48201",2,0,"Houston",1,"32000"
"6239","48201211600","2010_2014","48201",0,0,"Houston",1,"32000"
"6240","48201211600","2015_2019","48201",6,0,"Houston",1,"32000"
"6241","48201211700","2010_2014","48201",5,0,"Houston",1,"32000"
"6242","48201211700","2015_2019","48201",217,1,"Houston",1,"32000"
"6243","48201211900","2010_2014","48201",0,0,"Houston",1,"32000"
"6244","48201211900","2015_2019","48201",21,0,"Houston",1,"32000"
"6245","48201220100","2010_2014","48201",0,0,"Houston",1,"32000"
"6246","48201220100","2015_2019","48201",49,0,"Houston",1,"32000"
"6247","48201220200","2010_2014","48201",1,0,"Houston",1,"32000"
"6248","48201220200","2015_2019","48201",6,0,"Houston",1,"32000"
"6249","48201220300","2010_2014","48201",2,0,"Houston",1,"32000"
"6250","48201220300","2015_2019","48201",15,0,"Houston",1,"32000"
"6251","48201220400","2010_2014","48201",1,0,"Houston",1,"32000"
"6252","48201220400","2015_2019","48201",12,0,"Houston",1,"32000"
"6253","48201220500","2010_2014","48201",2,0,"Houston",1,"32000"
"6254","48201220500","2015_2019","48201",64,2,"Houston",1,"32000"
"6255","48201220600","2010_2014","48201",1,0,"Houston",1,"32000"
"6256","48201220600","2015_2019","48201",47,1,"Houston",1,"32000"
"6257","48201310200","2010_2014","48201",2,0,"Houston",1,"32000"
"6258","48201310200","2015_2019","48201",5,0,"Houston",1,"32000"
"6259","48201310300","2010_2014","48201",1,0,"Houston",1,"32000"
"6260","48201310300","2015_2019","48201",5,0,"Houston",1,"32000"
"6261","48201310400","2010_2014","48201",1,0,"Houston",1,"32000"
"6262","48201310400","2015_2019","48201",2,0,"Houston",1,"32000"
"6263","48201310500","2010_2014","48201",1,0,"Houston",1,"32000"
"6264","48201310500","2015_2019","48201",0,0,"Houston",1,"32000"
"6265","48201310600","2010_2014","48201",0,0,"Houston",1,"32000"
"6266","48201310600","2015_2019","48201",8,0,"Houston",1,"32000"
"6267","48201310700","2010_2014","48201",0,0,"Houston",1,"32000"
"6268","48201310700","2015_2019","48201",22,0,"Houston",1,"32000"
"6269","48201310800","2010_2014","48201",0,0,"Houston",1,"32000"
"6270","48201310800","2015_2019","48201",10,0,"Houston",1,"32000"
"6271","48201331700","2010_2014","48201",2,0,"Houston",1,"32000"
"6272","48201331700","2015_2019","48201",23,0,"Houston",1,"32000"
"6273","48201331800","2010_2014","48201",0,0,"Houston",1,"32000"
"6274","48201331800","2015_2019","48201",11,0,"Houston",1,"32000"
"6275","48201540501","2010_2014","48201",3,0,"Houston",1,"32000"
"6276","48201540501","2015_2019","48201",103,1,"Houston",1,"32000"
"6277","48201551703","2010_2014","48201",1,0,"Houston",1,"32000"
"6278","48201551703","2015_2019","48201",6,0,"Houston",1,"32000"
"6279","48201534201","2010_2014","48201",0,0,"Houston",1,"32000"
"6280","48201534201","2015_2019","48201",10,0,"Houston",1,"32000"
"6281","48201533901","2010_2014","48201",2,0,"Houston",1,"32000"
"6282","48201533901","2015_2019","48201",8,0,"Houston",1,"32000"
"6283","48201533702","2010_2014","48201",0,0,"Houston",1,"32000"
"6284","48201533702","2015_2019","48201",78,1,"Houston",1,"32000"
"6285","48201451601","2010_2014","48201",2,0,"Houston",1,"32000"
"6286","48201451601","2015_2019","48201",157,1,"Houston",1,"32000"
"6287","48201451602","2010_2014","48201",7,0,"Houston",1,"32000"
"6288","48201451602","2015_2019","48201",31,0,"Houston",1,"32000"
"6289","48201451403","2010_2014","48201",1,0,"Houston",1,"32000"
"6290","48201451403","2015_2019","48201",8,0,"Houston",1,"32000"
"6291","48201540502","2010_2014","48201",5,0,"Houston",1,"32000"
"6292","48201540502","2015_2019","48201",886,2,"Houston",1,"32000"
"6293","48201433501","2010_2014","48201",1,0,"Houston",1,"32000"
"6294","48201433501","2015_2019","48201",24,0,"Houston",1,"32000"
"6295","48201433502","2010_2014","48201",1,0,"Houston",1,"32000"
"6296","48201433502","2015_2019","48201",2,0,"Houston",1,"32000"
"6297","48201433002","2010_2014","48201",0,0,"Houston",1,"32000"
"6298","48201433002","2015_2019","48201",0,0,"Houston",1,"32000"
"6299","48201433201","2010_2014","48201",4,0,"Houston",1,"32000"
"6300","48201433201","2015_2019","48201",41,0,"Houston",1,"32000"
"6301","48201433202","2010_2014","48201",1,0,"Houston",1,"32000"
"6302","48201433202","2015_2019","48201",11,0,"Houston",1,"32000"
"6303","48201432802","2010_2014","48201",0,0,"Houston",1,"32000"
"6304","48201432802","2015_2019","48201",1,0,"Houston",1,"32000"
"6305","48201432901","2010_2014","48201",0,0,"Houston",1,"32000"
"6306","48201432901","2015_2019","48201",13,0,"Houston",1,"32000"
"6307","48201233701","2010_2014","48201",1,0,"Houston",1,"32000"
"6308","48201233701","2015_2019","48201",41,1,"Houston",1,"32000"
"6309","48201222402","2010_2014","48201",4,0,"Houston",1,"32000"
"6310","48201222402","2015_2019","48201",260,2,"Houston",1,"32000"
"6311","48201222503","2010_2014","48201",5,0,"Houston",1,"32000"
"6312","48201222503","2015_2019","48201",37,0,"Houston",1,"32000"
"6313","48201222401","2010_2014","48201",37,1,"Houston",1,"32000"
"6314","48201222401","2015_2019","48201",389,4,"Houston",1,"32000"
