"","GEOID","Time.Period","County","Claims","Events","Commuting.Zone","Shoreline","cz","Income","Black","Hispanic","Pop.Density","Renters","Density","House.Age","Built","Flood.Factor","T","policies","aveUnits","Coverage","SFHA","Risk.Diff"
"3127","12053040911","2010_2014","12053",0,0,"Tampa",1,6700,58627.2,8.21277200899083,15.5612890548508,486.113596477261,13.5791613013259,"Very Low Density(Rural)",2001,"After 89",0.218422075,0,65.4,1548,0.572173349989412,1.399145,-20.4430625
"3128","12053040911","2015_2019","12053",1,0,"Tampa",1,6700,60323,7.11346725535222,17.0189576140061,567.644735194719,12.0932131470749,"Very Low Density(Rural)",2004,"After 89",0.218422075,1,81.2,1779,0.618541236535264,1.399145,-20.4430625
"3129","12053041004","2010_2014","12053",1,0,"Tampa",1,6700,39770,3.12490703290773,16.486079970322,3444.22924737447,19.3006461311222,"Moderate and High Density(Suburban and Urban)",1988,"1970-1989",0.137287571,0,134.4,2667,0.683405746812814,1.6661113,-12.0626458
"3130","12053041004","2015_2019","12053",0,0,"Tampa",1,6700,47388,4.74381709242516,22.6308899350729,3852.82912019228,25.4846461864067,"Moderate and High Density(Suburban and Urban)",1995,"After 89",0.137287571,1,168.6,2865,0.798855329958846,1.6661113,-12.0626458
"3131","12053041005","2010_2014","12053",1,0,"Tampa",1,6700,44195.2,13.5131396870079,19.2415723488951,2030.2560250137,18.7983233119744,"Low Density(Suburban)",1988,"1970-1989",0.082071713,0,14.75,972,0.202476987884009,0.1593626,-8.0478087
"3132","12053041005","2015_2019","12053",0,0,"Tampa",1,6700,48431.2,3.72775542004072,25.6608660673817,1816.90861470367,24.9210036765602,"Low Density(Suburban)",1988,"1970-1989",0.082071713,1,3,995,0.0364290995311461,0.1593626,-8.0478087
"3133","12053041006","2010_2014","12053",1,0,"Tampa",1,6700,38810.4,1.59202931100327,16.7341476783073,2640.3480833822,18.5292191447601,"Low Density(Suburban)",1990,"After 89",0.139837398,0,65.6,2645,0.333932789990847,0.7154472,-13.2682926
"3134","12053041006","2015_2019","12053",0,0,"Tampa",1,6700,47679,6.41343293432404,18.7024913929607,2975.22190508544,28.1492219173313,"Low Density(Suburban)",1989,"1970-1989",0.139837398,1,77,2743,0.378585337495485,0.7154472,-13.2682926
"3135","12053041104","2010_2014","12053",0,0,"Tampa",1,6700,37291.6,0.450310774157648,3.13361455893609,2428.71192313726,12.1208185224088,"Low Density(Suburban)",1988,"1970-1989",0.129256966,0,64.2,1209,0.720385210794812,1.0835913,-11.8421053
"3136","12053041104","2015_2019","12053",0,0,"Tampa",1,6700,46272.2,5.30129336515716,12.2930320768661,2784.46912616993,15.7167536010853,"Low Density(Suburban)",1985,"1970-1989",0.129256966,1,43.8,1221,0.485108548381499,1.0835913,-11.8421053
"3137","12053041105","2010_2014","12053",0,0,"Tampa",1,6700,33252.4,7.84203798310149,24.1268241152554,2451.39655130543,52.0743574244648,"Low Density(Suburban)",1988,"1970-1989",0.207567568,0,47,2072,0.305008973119004,1.5135136,-19.2432432
"3138","12053041105","2015_2019","12053",1,0,"Tampa",1,6700,40795.4,10.028748667809,19.8538248234456,2580.69377235153,46.2679166439541,"Low Density(Suburban)",1989,"1970-1989",0.207567568,1,67.4,2045,0.445319276988035,1.5135136,-19.2432432
"3139","12053041106","2010_2014","12053",1,0,"Tampa",1,6700,46097.2,1.16036297861028,16.9917917856358,3024.38381660485,15.3940054796149,"Moderate and High Density(Suburban and Urban)",1988,"1970-1989",0.132653061,0,77.4,1803,0.581464392138087,0.7288629,-12.5364432
"3140","12053041106","2015_2019","12053",0,0,"Tampa",1,6700,46318.8,4.67203830112374,19.8624495578187,3303.98479523818,23.518717309075,"Moderate and High Density(Suburban and Urban)",1988,"1970-1989",0.132653061,1,34.4,1787,0.258126278841134,0.7288629,-12.5364432
"3141","12053041201","2010_2014","12053",2,0,"Tampa",1,6700,43886.6,3.93920928971058,11.3904656847986,1566.60943264341,12.4652172663716,"Low Density(Suburban)",1990,"After 89",0.296882271,0,87.2,1757,0.672977765203892,1.6286645,-28.0595626
"3142","12053041201","2015_2019","12053",0,0,"Tampa",1,6700,48529,5.47393098365834,17.8460803314665,1689.9651480527,20.724918987768,"Low Density(Suburban)",1989,"1970-1989",0.296882271,1,76.4,1786,0.579398363929239,1.6286645,-28.0595626
"3143","12053041203","2010_2014","12053",1,0,"Tampa",1,6700,34606.8,4.60470642645335,13.0607890301233,2513.14587436229,15.965091862242,"Low Density(Suburban)",1987,"1970-1989",0.094321915,0,137.2,1826,1.02128552339443,1.736274,-7.6959175
"3144","12053041203","2015_2019","12053",1,0,"Tampa",1,6700,44121,3.46843441342031,14.0599566744751,2479.41317836536,18.5160455342911,"Low Density(Suburban)",1986,"1970-1989",0.094321915,1,85.4,1950,0.593295740020082,1.736274,-7.6959175
"3145","12053041204","2010_2014","12053",5,0,"Tampa",1,6700,28541.8,0.349375710533205,9.8695016049262,2238.38912881456,34.3536552532041,"Low Density(Suburban)",1984,"1970-1989",0.184771033,0,61,1655,0.4985696877474,1.0649627,-17.4121406
"3146","12053041204","2015_2019","12053",0,0,"Tampa",1,6700,30655.4,0.355202786450695,17.9704769354117,2437.15138459235,37.9041966491639,"Low Density(Suburban)",1984,"1970-1989",0.184771033,1,51.4,1630,0.4258644487257,1.0649627,-17.4121406
"3147","12053041303","2010_2014","12053",0,0,"Tampa",1,6700,46337.2,0.140669231966827,1.65105413201925,2081.7436595975,5.15922837094869,"Low Density(Suburban)",1990,"After 89",0.096491228,0,285.8,1712,2.27488818311113,0.5482456,-9.1008772
"3148","12053041303","2015_2019","12053",0,0,"Tampa",1,6700,52344.2,0.115873489931966,0.452692537135176,2049.96786941387,4.00758000811195,"Low Density(Suburban)",1990,"After 89",0.096491228,1,149,1701,1.19141364801263,0.5482456,-9.1008772
"3149","12053041304","2010_2014","12053",3,0,"Tampa",1,6700,39127,0.372863713997547,0.342253891525678,2623.16686429182,12.8649861628328,"Low Density(Suburban)",1991,"After 89",0.150847458,0,183.4,1288,1.93967480472134,1.1864407,-13.8983051
"3150","12053041304","2015_2019","12053",0,0,"Tampa",1,6700,42533.4,0.154254601381593,1.6014681313707,2969.20573242853,22.2143713591677,"Low Density(Suburban)",1990,"After 89",0.150847458,1,136.2,1261,1.47017587363473,1.1864407,-13.8983051
"3151","12053041305","2010_2014","12053",1,0,"Tampa",1,6700,43127.2,0.412501571619193,1.73436000239991,2415.33500601539,2.23066065473534,"Low Density(Suburban)",1988,"1970-1989",0.059821429,0,236.8,1075,3.00326761474529,1.4285714,-4.5535715
"3152","12053041305","2015_2019","12053",0,0,"Tampa",1,6700,39565.8,0.206567220066965,2.02069898467662,2218.74566735095,9.5642454513596,"Low Density(Suburban)",1989,"1970-1989",0.059821429,1,145.2,1029,1.92214894931096,1.4285714,-4.5535715
"3153","12053041401","2010_2014","12053",2,0,"Tampa",1,6700,31890.6,2.51345455294671,12.2756941931605,2213.8510708186,20.8114606602141,"Low Density(Suburban)",1978,"1970-1989",0.09721278,0,321.4,2690,1.62680444688623,1.1216859,-8.5995921
"3154","12053041401","2015_2019","12053",2,0,"Tampa",1,6700,34193.4,0.773445773692856,10.2943876678148,2132.37790701856,24.1000421486761,"Low Density(Suburban)",1978,"1970-1989",0.09721278,1,165.2,2676,0.838261743889091,1.1216859,-8.5995921
"3155","12053041402","2010_2014","12053",0,0,"Tampa",1,6700,44182.8,1.91855799421295,11.2836787178883,1915.43052285607,16.1734562134715,"Low Density(Suburban)",1986,"1970-1989",0.091210004,0,107.4,2485,0.585436262820079,0.8826775,-8.2383229
"3156","12053041402","2015_2019","12053",0,0,"Tampa",1,6700,48300,4.96082036647176,14.8648094615852,2190.09543267754,21.1201580491756,"Low Density(Suburban)",1986,"1970-1989",0.091210004,1,70.6,2576,0.369509617960836,0.8826775,-8.2383229
"3157","12053041501","2010_2014","12053",4,0,"Tampa",1,6700,48720.6,0,7.38715101092027,348.237686882339,29.5105554237076,"Very Low Density(Rural)",1987,"1970-1989",0.96957265,0,3126,1942,21.9761784478203,94.4273505,-2.52991450000001
"3158","12053041501","2015_2019","12053",121,1,"Tampa",1,6700,44305.4,1.79502768849475,6.17905119939247,375.931155903678,15.9450352569708,"Very Low Density(Rural)",1986,"1970-1989",0.96957265,1,2416,2015,16.3682480628488,94.4273505,-2.52991450000001
"3159","12053041502","2010_2014","12053",2,0,"Tampa",1,6700,41445.2,4.44227018707133,5.99454543107762,282.905721609482,20.9181100511793,"Very Low Density(Rural)",1991,"After 89",0.269313305,0,331.6,1907,2.36974486662495,9.4420601,-17.4892704
"3160","12053041502","2015_2019","12053",5,0,"Tampa",1,6700,47946.6,4.16247086981535,12.266488950356,276.321049784822,20.893248907819,"Very Low Density(Rural)",1991,"After 89",0.269313305,1,225.8,1826,1.68386670534836,9.4420601,-17.4892704
"3161","12053041600","2010_2014","12053",10,0,"Tampa",1,6700,47344.6,0.714728139603987,1.12693439690539,78.7846008859216,14.5734746172238,"Very Low Density(Rural)",1988,"1970-1989",0.50094304,0,2020,3660,7.53187365073098,35.7412297,-14.3530743
"3162","12053041600","2015_2019","12053",126,1,"Tampa",1,6700,46193.4,1.98677811504166,4.2407939188008,83.8182879687023,18.0386875322897,"Very Low Density(Rural)",1990,"After 89",0.50094304,1,1393,3568,5.32654825478995,35.7412297,-14.3530743
"3163","12057000101","2010_2014","12057",0,0,"Tampa",1,6700,31126.6,24.6545394930468,20.5221069241614,2309.44415265477,76.9674961352648,"Low Density(Suburban)",1992,"After 89",0.027777778,0,10.2,1704,0.0769972705418724,0.617284,-2.1604938
"3164","12057000101","2015_2019","12057",0,0,"Tampa",1,6700,32214.8,24.0159620721573,23.5702404289874,3014.45198301065,75.6388367069697,"Moderate and High Density(Suburban and Urban)",1994,"After 89",0.027777778,1,12.2,1849,0.0853577632925206,0.617284,-2.1604938
"3165","12057000202","2010_2014","12057",13,0,"Tampa",1,6700,36651.2,45.2143429516454,31.3924489100462,7006.75276692241,52.3690389036695,"Moderate and High Density(Suburban and Urban)",1968,"1950-1969",0.140664962,0,211,2077,1.38249848739285,7.1611253,-6.9053709
"3166","12057000202","2015_2019","12057",3,0,"Tampa",1,6700,31677.6,44.1381080167544,35.1098194654632,7458.66429101586,63.710446771326,"Moderate and High Density(Suburban and Urban)",1970,"1970-1989",0.140664962,1,350,2114,2.25609365678814,7.1611253,-6.9053709
"3167","12057000300","2010_2014","12057",6,0,"Tampa",1,6700,33232.8,46.5192845745925,28.2412343974852,6415.15067631033,47.7923604687611,"Moderate and High Density(Suburban and Urban)",1965,"1950-1969",0.28271028,0,385,2842,1.84513367051653,11.2928349,-16.9781931
"3168","12057000300","2015_2019","12057",10,0,"Tampa",1,6700,32907,35.112744783606,43.8777190941626,6721.54279670942,60.1880867674639,"Moderate and High Density(Suburban and Urban)",1971,"1970-1989",0.28271028,1,371.2,2863,1.76574398136427,11.2928349,-16.9781931
"3169","12057000401","2010_2014","12057",2,0,"Tampa",1,6700,32913.4,21.216427532278,22.5677241427754,2961.87346960967,38.6205549192599,"Low Density(Suburban)",1967,"1950-1969",0.27480916,0,78.6,935,1.14319131090145,5.8524173,-21.6284987
"3170","12057000401","2015_2019","12057",1,0,"Tampa",1,6700,41613.6,22.4016631839326,31.5412440677503,3398.39644328823,36.6935952539877,"Moderate and High Density(Suburban and Urban)",1966,"1950-1969",0.27480916,1,51.4,974,0.715883512118498,5.8524173,-21.6284987
"3171","12057000500","2010_2014","12057",2,0,"Tampa",1,6700,50587.4,2.6890722216718,16.0614912014486,3265.0524956613,12.6673707260058,"Moderate and High Density(Suburban and Urban)",1958,"1950-1969",0.074371322,0,95.2,1732,0.745833801856237,0.6420546,-6.7950776
"3172","12057000500","2015_2019","12057",1,0,"Tampa",1,6700,50966.4,1.84551351819286,30.426604519193,3479.69699333192,17.9544778554099,"Moderate and High Density(Suburban and Urban)",1959,"1950-1969",0.074371322,1,97.2,1819,0.724949093641976,0.6420546,-6.7950776
"3173","12057000601","2010_2014","12057",0,0,"Tampa",1,6700,34109.4,13.9614531383135,48.7649638756349,8105.2686683583,63.4037086530656,"Moderate and High Density(Suburban and Urban)",1982,"1970-1989",0.125590179,0,10.4,2114,0.0624360260036812,0,-12.5590179
"3174","12057000601","2015_2019","12057",4,0,"Tampa",1,6700,37918.4,13.2440309128803,54.0075370195811,10089.8450382861,70.8653344586766,"Moderate and High Density(Suburban and Urban)",1981,"1970-1989",0.125590179,1,13.4,2251,0.0765465630586601,0,-12.5590179
"3175","12057000700","2010_2014","12057",0,0,"Tampa",1,6700,21231.4,55.7156575162689,24.6945841906303,7444.7301553345,63.0122771323325,"Moderate and High Density(Suburban and Urban)",1970,"1970-1989",0.222795699,0,91,2629,0.467925696112824,4.6021505,-17.6774194
"3176","12057000700","2015_2019","12057",2,0,"Tampa",1,6700,26766,56.6552950956986,24.0654797577373,7518.60614920194,66.8990145500701,"Moderate and High Density(Suburban and Urban)",1966,"1950-1969",0.222795699,1,90.6,2460,0.498177260725002,4.6021505,-17.6774194
"3177","12057001002","2010_2014","12057",0,0,"Tampa",1,6700,26136,86.7693388482804,8.75235987241394,4648.03296065921,32.7420909593575,"Moderate and High Density(Suburban and Urban)",1964,"1950-1969",0.131707317,0,167.8,2154,1.05903830928999,9.804878,-3.3658537
"3178","12057001002","2015_2019","12057",3,0,"Tampa",1,6700,26632.4,82.0964125070822,11.6973108209705,4752.37504750095,44.2642950967719,"Moderate and High Density(Suburban and Urban)",1967,"1950-1969",0.131707317,1,162.2,2166,1.0178398233826,9.804878,-3.3658537
"3179","12057001100","2010_2014","12057",3,0,"Tampa",1,6700,56204,19.4509048552129,18.4563258507166,3935.66891980096,24.3495887470682,"Moderate and High Density(Suburban and Urban)",1955,"1950-1969",0.310313076,0,276.4,1077,3.49977640129287,9.7605893,-21.2707183
"3180","12057001100","2015_2019","12057",1,0,"Tampa",1,6700,50185.6,21.7864086216277,20.6788615476003,4085.51450584162,31.1673513226796,"Moderate and High Density(Suburban and Urban)",1954,"1950-1969",0.310313076,1,213.6,1106,2.63251276001752,9.7605893,-21.2707183
"3181","12057001200","2010_2014","12057",0,0,"Tampa",1,6700,26838.8,23.6906565682801,33.2123636324317,5652.72348991713,53.7087705708719,"Moderate and High Density(Suburban and Urban)",1960,"1950-1969",0.304054054,0,270.6,1221,3.0216007700425,10.03861,-20.3667954
"3182","12057001200","2015_2019","12057",1,0,"Tampa",1,6700,25438.8,22.8640700257178,34.9105323688034,5176.94467920276,54.8824238377189,"Moderate and High Density(Suburban and Urban)",1968,"1950-1969",0.304054054,1,245.4,1319,2.53585463936752,10.03861,-20.3667954
"3183","12057001300","2010_2014","12057",6,0,"Tampa",1,6700,38813.4,10.078511785276,46.0228570146095,4535.56371027345,40.8300544048974,"Moderate and High Density(Suburban and Urban)",1971,"1970-1989",0.114574188,0,194.4,2586,1.02179217678889,1.0535558,-10.403863
"3184","12057001300","2015_2019","12057",1,0,"Tampa",1,6700,39996.8,6.97281616164177,50.9459784954037,4375.64990844991,47.395084142546,"Moderate and High Density(Suburban and Urban)",1966,"1950-1969",0.114574188,1,129.2,2667,0.656780939308972,1.0535558,-10.403863
"3185","12057001400","2010_2014","12057",1,0,"Tampa",1,6700,26883.4,11.7563612918443,51.9779426514135,5456.82831028571,36.7852838750281,"Moderate and High Density(Suburban and Urban)",1961,"1950-1969",0.22326454,0,126,1929,0.88721500123897,2.7517198,-19.5747342
"3186","12057001400","2015_2019","12057",0,0,"Tampa",1,6700,37999.2,9.28995326758196,53.2052698298196,5341.25019018646,36.4365957359534,"Moderate and High Density(Suburban and Urban)",1965,"1950-1969",0.22326454,1,101.8,1908,0.723834042145053,2.7517198,-19.5747342
"3187","12057001500","2010_2014","12057",0,0,"Tampa",1,6700,49555,9.00655069981977,16.2745988801692,4951.87651042612,26.2247946158962,"Moderate and High Density(Suburban and Urban)",1946,"Before 1950",0.316626889,0,213.4,1258,2.31169083218733,8.4327765,-23.2299124
"3188","12057001500","2015_2019","12057",1,0,"Tampa",1,6700,61237.8,6.83514439975969,19.6386882669767,4572.29508353313,20.6395512041786,"Moderate and High Density(Suburban and Urban)",0,"Before 1950",0.316626889,1,134.4,1264,1.44722921661384,8.4327765,-23.2299124
"3189","12057001600","2010_2014","12057",0,0,"Tampa",1,6700,49926.8,11.2418665899067,13.9507210589225,4041.45560407569,35.931922851724,"Moderate and High Density(Suburban and Urban)",1939,"Before 1950",0.106707317,0,36.6,1045,0.473524456920836,0,-10.6707317
"3190","12057001600","2015_2019","12057",0,0,"Tampa",1,6700,54592.8,10.0773509408885,18.4811445349203,3656.51727572206,44.682522105092,"Moderate and High Density(Suburban and Urban)",0,"Before 1950",0.106707317,1,36.2,1043,0.469204565741002,0,-10.6707317
"3191","12057001700","2010_2014","12057",0,0,"Tampa",1,6700,38877.4,29.3199534286135,21.1980434523813,4272.83447827726,33.4267214744984,"Moderate and High Density(Suburban and Urban)",1953,"1950-1969",0.075810474,0,53.2,2058,0.348255010596888,0,-7.5810474
"3192","12057001700","2015_2019","12057",0,0,"Tampa",1,6700,52208.4,29.1309094779188,23.7924312502177,4375.33659747087,31.4666492132575,"Moderate and High Density(Suburban and Urban)",1953,"1950-1969",0.075810474,1,44,2059,0.287068426637402,0,-7.5810474
"3193","12057001800","2015_2019","12057",0,0,"Tampa",1,6700,25363.2,80.6286772921316,16.596566100626,4571.4511091699,59.5021985527843,"Moderate and High Density(Suburban and Urban)",1973,"1970-1989",0.175824176,1,5,1880,0.0315745731685154,0,-17.5824176
"3194","12057001900","2010_2014","12057",0,0,"Tampa",1,6700,26852.6,91.1876349971418,8.0797015192693,4333.44176271505,39.5920398843085,"Moderate and High Density(Suburban and Urban)",1968,"1950-1969",0.121863799,0,24,1202,0.267911534639097,0,-12.1863799
"3195","12057001900","2015_2019","12057",0,0,"Tampa",1,6700,29995.6,84.8653910399155,11.0091350242593,4387.31926878488,49.9364509032053,"Moderate and High Density(Suburban and Urban)",1966,"1950-1969",0.121863799,1,16.8,1133,0.197738455666991,0,-12.1863799
"3196","12057002100","2010_2014","12057",1,0,"Tampa",1,6700,35354.2,34.4212017537397,29.3931145233594,4991.35022881975,30.7053540022129,"Moderate and High Density(Suburban and Urban)",1950,"1950-1969",0.202521671,0,24.2,1224,0.265242162367834,0,-20.2521671
"3197","12057002100","2015_2019","12057",0,0,"Tampa",1,6700,44477.6,40.5571737327918,22.0060127922935,5947.54759066262,28.6340504589022,"Moderate and High Density(Suburban and Urban)",1946,"Before 1950",0.202521671,1,45.6,1296,0.475726559221426,0,-20.2521671
"3198","12057002300","2010_2014","12057",0,0,"Tampa",1,6700,39190.4,11.7471916384067,19.6114368216907,5342.49584660764,43.3673745698552,"Moderate and High Density(Suburban and Urban)",1952,"1950-1969",0.310747664,0,182.6,1497,1.66091213909714,6.152648,-24.9221184
"3199","12057002300","2015_2019","12057",2,0,"Tampa",1,6700,51235.2,12.5346249480503,20.9491338350704,6075.86818649067,44.4999352367183,"Moderate and High Density(Suburban and Urban)",1949,"Before 1950",0.310747664,1,189.8,1543,1.67497508648554,6.152648,-24.9221184
